Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Total Work Force,Total Female Workforce,Total Female Did Not Work,Total Male Workforce,Total Male Did Not Work,Masters Attainment,Median Rent,state,congressional district,Year,Male DNW %,Female DNW %,DNW Delta
"Congressional District 7 (116th Congress), Georgia",83800.0,854516.0,36.2,37948.0,81273.0,560567.0,335382.0,75362.0,275830.0,41936.0,65464.0,1248.0,13,07,2021,15.20356741471196,22.470496329558532,7.266928914846572
"Congressional District 8 (116th Congress), Georgia",53827.0,715067.0,37.4,27801.0,125685.0,453496.0,291862.0,72727.0,224130.0,59845.0,32227.0,634.0,13,08,2021,26.70102172846116,24.9182832982711,-1.7827384301900615
"Congressional District 9 (116th Congress), Georgia",64024.0,770045.0,41.1,31900.0,100508.0,476178.0,315125.0,72210.0,237691.0,43802.0,33969.0,702.0,13,09,2021,18.428127274486624,22.91471638238794,4.486589107901317
"Congressional District 10 (116th Congress), Georgia",64359.0,765152.0,37.4,31966.0,104527.0,494436.0,311361.0,71367.0,245248.0,56615.0,39298.0,743.0,13,10,2021,23.08479579853862,22.92098239663927,-0.16381340189935045
"Congressional District 11 (116th Congress), Georgia",84218.0,788712.0,37.3,44551.0,67842.0,528250.0,323499.0,66524.0,261884.0,37005.0,58740.0,1187.0,13,11,2021,14.13030196575583,20.563896642648047,6.433594676892216
"Congressional District 12 (116th Congress), Georgia",51850.0,734110.0,35.9,27156.0,131280.0,472920.0,295923.0,75857.0,236961.0,63374.0,28782.0,642.0,13,12,2021,26.744485379450627,25.634033177549565,-1.1104522019010616
"Congressional District 13 (116th Congress), Georgia",65738.0,788497.0,36.2,31106.0,91879.0,519541.0,330871.0,67858.0,239669.0,48783.0,43471.0,978.0,13,13,2021,20.35432200242835,20.5088992386761,0.15457723624775
"Congressional District 14 (116th Congress), Georgia",58070.0,724598.0,38.3,27861.0,92318.0,462266.0,290881.0,70554.0,231228.0,46855.0,24819.0,623.0,13,14,2021,20.263549397131836,24.255279650441246,3.9917302533094094
"Congressional District 1 (116th Congress), Hawaii",91015.0,729555.0,39.9,41430.0,58211.0,461637.0,299389.0,48551.0,238415.0,37869.0,47458.0,1649.0,15,01,2021,15.883648260386302,16.21669466814078,0.3330464077544768
"Congressional District 2 (116th Congress), Hawaii",84198.0,723943.0,39.3,36642.0,75529.0,444085.0,287057.0,53302.0,226464.0,42435.0,36391.0,1500.0,15,02,2021,18.738077575243747,18.568437627370173,-0.1696399478735735
"Congressional District 1 (116th Congress), Idaho",65134.0,941417.0,38.6,32183.0,94632.0,573863.0,368435.0,74097.0,289503.0,47688.0,40197.0,848.0,16,01,2021,16.47236816198796,20.111281501486015,3.638913339498057
"Congressional District 2 (116th Congress), Idaho",61601.0,870200.0,34.9,30780.0,107928.0,544284.0,332261.0,65431.0,278118.0,37443.0,39675.0,794.0,16,02,2021,13.462990529199836,19.692651259100526,6.22966072990069
"Congressional District 1 (116th Congress), Illinois",60555.0,715763.0,38.9,32224.0,115486.0,458506.0,309350.0,67061.0,217579.0,56374.0,46927.0,902.0,17,01,2021,25.909669591274895,21.678034588653627,-4.2316350026212675
"Congressional District 2 (116th Congress), Illinois",56038.0,686546.0,38.0,28390.0,123673.0,433774.0,291364.0,67388.0,205132.0,55284.0,34455.0,861.0,17,02,2021,26.950451416648793,23.128457873999533,-3.8219935426492597
"Congressional District 3 (116th Congress), Illinois",77332.0,724550.0,39.1,36348.0,70812.0,460341.0,285704.0,65162.0,236193.0,43070.0,41426.0,967.0,17,03,2021,18.235087407332138,22.807521070758547,4.572433663426409
"Congressional District 4 (116th Congress), Illinois",63991.0,690373.0,34.2,29741.0,98084.0,474114.0,272631.0,68498.0,242540.0,43348.0,34425.0,956.0,17,04,2021,17.872515873670324,25.1248023885765,7.252286514906178
"Congressional District 5 (116th Congress), Illinois",94542.0,752522.0,35.8,59649.0,57993.0,527009.0,315768.0,51189.0,265351.0,32194.0,87317.0,1370.0,17,05,2021,12.132609260941168,16.210952344759445,4.078343083818277
"Congressional District 6 (116th Congress), Illinois",111571.0,732738.0,41.2,54811.0,37704.0,465709.0,298758.0,51532.0,231068.0,27528.0,81650.0,1336.0,17,06,2021,11.913376149012413,17.248743129891082,5.3353669808786695
"Congressional District 7 (116th Congress), Illinois",67754.0,738479.0,35.0,48886.0,137776.0,513775.0,320522.0,68504.0,251173.0,65579.0,71415.0,1138.0,17,07,2021,26.109096121000267,21.372635887708174,-4.736460233292092
"Congressional District 8 (116th Congress), Illinois",80043.0,720276.0,37.5,36243.0,60916.0,469021.0,288430.0,52345.0,236451.0,30896.0,45850.0,1225.0,17,08,2021,13.066555015626916,18.148250875429046,5.08169585980213
"Congressional District 9 (116th Congress), Illinois",83157.0,745865.0,40.6,51445.0,75692.0,474403.0,309805.0,59086.0,238251.0,38192.0,91869.0,1194.0,17,09,2021,16.030153073859083,19.07199690127661,3.0418438274175266
"Congressional District 10 (116th Congress), Illinois",90082.0,722961.0,39.1,49097.0,59457.0,461492.0,290094.0,57380.0,234005.0,33682.0,68200.0,1158.0,17,10,2021,14.393709536121023,19.77979551455735,5.386085978436327
"Congressional District 11 (116th Congress), Illinois",85144.0,706594.0,37.0,39109.0,60319.0,459596.0,281557.0,51461.0,230476.0,31403.0,51395.0,1192.0,17,11,2021,13.625279855603187,18.277293762897035,4.652013907293847
"Congressional District 12 (116th Congress), Illinois",56256.0,679543.0,39.9,30663.0,101118.0,427569.0,276017.0,53586.0,216982.0,53060.0,35263.0,612.0,17,12,2021,24.45364131586952,19.414021600118833,-5.0396197157506855
"Congressional District 13 (116th Congress), Illinois",56974.0,697929.0,36.9,32113.0,112065.0,460206.0,292498.0,59441.0,232091.0,54426.0,41579.0,673.0,17,13,2021,23.450284586649204,20.321848354518664,-3.1284362321305395
"Congressional District 14 (116th Congress), Illinois",104214.0,750475.0,39.5,46534.0,38850.0,479445.0,293810.0,50706.0,242255.0,29826.0,61020.0,1144.0,17,14,2021,12.311820189469774,17.25809196419455,4.946271774724774
"Congressional District 15 (116th Congress), Illinois",59320.0,683592.0,41.2,31061.0,84445.0,418866.0,273760.0,53182.0,215454.0,49629.0,26555.0,521.0,17,15,2021,23.034615277507033,19.426504967855056,-3.608110309651977
"Congressional District 16 (116th Congress), Illinois",66115.0,693820.0,40.6,33758.0,75758.0,434851.0,281561.0,50561.0,221601.0,39425.0,30577.0,713.0,17,16,2021,17.790984697722482,17.957387564328865,0.16640286660638282
"Congressional District 17 (116th Congress), Illinois",52874.0,677247.0,40.8,29000.0,107801.0,415324.0,275796.0,51989.0,209894.0,47105.0,25425.0,585.0,17,17,2021,22.44228038914881,18.850527201264704,-3.5917531878841054
"Congressional District 18 (116th Congress), Illinois",71011.0,702540.0,40.5,38045.0,65429.0,429242.0,286743.0,49532.0,215095.0,38450.0,44950.0,650.0,17,18,2021,17.87582231107185,17.274004945194825,-0.6018173658770252
"Congressional Districts not defined (116th Congress), Illinois",-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,17,ZZ,2021,,,
"Congressional District 1 (116th Congress), Indiana",64466.0,729457.0,39.4,32777.0,97805.0,461391.0,297795.0,65406.0,230994.0,52227.0,32662.0,779.0,18,01,2021,22.609678173459052,21.963431219463054,-0.6462469539959983
"Congressional District 2 (116th Congress), Indiana",59343.0,729091.0,37.9,29846.0,91031.0,451503.0,289898.0,55900.0,226658.0,38336.0,30157.0,681.0,18,02,2021,16.91358787247748,19.282644240388,2.3690563679105203
"Congressional District 3 (116th Congress), Indiana",61830.0,754959.0,37.1,30937.0,81874.0,466868.0,296714.0,56445.0,234657.0,33119.0,30457.0,639.0,18,03,2021,14.113791619257043,19.023369305122102,4.9095776858650595
"Congressional District 4 (116th Congress), Indiana",64442.0,761534.0,36.9,32067.0,81438.0,491088.0,303167.0,55337.0,252103.0,43107.0,37152.0,707.0,18,04,2021,17.098963518879188,18.25297608248919,1.154012563610003
"Congressional District 5 (116th Congress), Indiana",78391.0,794485.0,38.4,44759.0,64021.0,505203.0,322999.0,55748.0,249048.0,35997.0,68866.0,888.0,18,05,2021,14.45384022357136,17.259496159430835,2.805655935859475
"Congressional District 6 (116th Congress), Indiana",60389.0,721972.0,40.0,30754.0,88466.0,455637.0,295010.0,57293.0,229587.0,40853.0,33273.0,610.0,18,06,2021,17.79412597403163,19.42069760347107,1.6265716294394394
"Congressional District 7 (116th Congress), Indiana",50976.0,782178.0,33.7,27671.0,136271.0,510749.0,314851.0,68060.0,248675.0,50380.0,32996.0,747.0,18,07,2021,20.259374685834924,21.616574189060856,1.3571995032259316
"Congressional District 8 (116th Congress), Indiana",56889.0,715129.0,39.8,30815.0,90904.0,447862.0,287660.0,55975.0,229044.0,44065.0,28560.0,586.0,18,08,2021,19.238661567209792,19.45873600778697,0.22007444057717862
"Congressional District 9 (116th Congress), Indiana",64034.0,762535.0,38.3,32492.0,87195.0,495381.0,313271.0,60736.0,248605.0,43626.0,40762.0,754.0,18,09,2021,17.548319623499125,19.3876866993753,1.8393670758761758
"Congressional District 1 (116th Congress), Iowa",65103.0,778247.0,39.0,34567.0,79672.0,481910.0,313254.0,42655.0,244201.0,32448.0,34375.0,632.0,19,01,2021,13.28741487545096,13.616745516417987,0.3293306409670276
"Congressional District 2 (116th Congress), Iowa",62134.0,784135.0,38.2,34106.0,96625.0,492995.0,315092.0,50605.0,250713.0,41617.0,38890.0,679.0,19,02,2021,16.599458344800627,16.06038871186828,-0.5390696329323461
"Congressional District 3 (116th Congress), Iowa",72492.0,852016.0,37.2,37992.0,79281.0,539818.0,337113.0,50155.0,271715.0,33435.0,44463.0,820.0,19,03,2021,12.305172699335701,14.877800618783613,2.5726279194479122
"Congressional District 4 (116th Congress), Iowa",61829.0,764692.0,38.9,32264.0,84117.0,468384.0,303514.0,40933.0,242589.0,30978.0,26328.0,601.0,19,04,2021,12.769746361129318,13.48636306727202,0.7166167061427018
"Congressional District 1 (116th Congress), Kansas",55984.0,702619.0,35.8,29623.0,86766.0,435284.0,271097.0,44225.0,227246.0,28984.0,28520.0,617.0,20,01,2021,12.75445992448712,16.31334909644887,3.5588891719617504
"Congressional District 2 (116th Congress), Kansas",59626.0,714255.0,38.0,31576.0,89532.0,449177.0,286715.0,48557.0,228911.0,39899.0,42111.0,646.0,20,02,2021,17.429918177807096,16.93563294560801,-0.49428523219908627
"Congressional District 3 (116th Congress), Kansas",85580.0,785916.0,37.1,45812.0,60834.0,500328.0,312187.0,49846.0,249833.0,28605.0,72067.0,943.0,20,03,2021,11.449648365107892,15.966712258998612,4.51706389389072
"Congressional District 4 (116th Congress), Kansas",60304.0,729309.0,36.8,31751.0,90077.0,450660.0,285965.0,54482.0,227011.0,38422.0,39260.0,641.0,20,04,2021,16.92517102695464,19.051981885895128,2.1268108589404875
"Congressional District 1 (116th Congress), Kentucky",49006.0,719030.0,39.9,26502.0,120079.0,442583.0,290487.0,71563.0,224602.0,58009.0,27155.0,517.0,21,01,2021,25.82746369132955,24.635525858300028,-1.1919378330295238
"Congressional District 2 (116th Congress), Kentucky",56942.0,773346.0,38.6,29848.0,110618.0,491521.0,311225.0,68597.0,247662.0,52394.0,35496.0,607.0,21,02,2021,21.155445728452488,22.0409671459555,0.8855214175030106
"Congressional District 3 (116th Congress), Kentucky",60397.0,754909.0,38.2,35681.0,104309.0,484224.0,315308.0,55185.0,238276.0,40815.0,50804.0,780.0,21,03,2021,17.129295438902783,17.50193461631167,0.3726391774088853
"Congressional District 4 (116th Congress), Kentucky",70298.0,771347.0,39.3,36148.0,85270.0,489464.0,307453.0,61348.0,246972.0,45620.0,46189.0,689.0,21,04,2021,18.471729588779294,19.95361892712057,1.4818893383412757
"Congressional District 5 (116th Congress), Kentucky",38551.0,694860.0,41.0,21709.0,173595.0,434872.0,281669.0,93801.0,220184.0,89081.0,24353.0,445.0,21,05,2021,40.45752643243832,33.30185430416553,-7.155672128272791
"Congressional District 6 (116th Congress), Kentucky",58606.0,780649.0,37.1,32833.0,115269.0,510694.0,323056.0,65619.0,252584.0,48307.0,48973.0,708.0,21,06,2021,19.125122731447757,20.311958298251696,1.1868355668039392
"Congressional District 1 (116th Congress), Louisiana",64843.0,805369.0,39.1,36084.0,112114.0,504190.0,331739.0,74017.0,247345.0,48871.0,42674.0,898.0,22,01,2021,19.758232428389498,22.311817422732933,2.553584994343435
"Congressional District 2 (116th Congress), Louisiana",44412.0,782637.0,37.4,27302.0,181725.0,509139.0,327706.0,78114.0,246790.0,70699.0,35724.0,816.0,22,02,2021,28.64743304023664,23.83660964401018,-4.810823396226457
"Congressional District 3 (116th Congress), Louisiana",55035.0,784283.0,36.8,30222.0,138741.0,493946.0,312904.0,81399.0,244679.0,58647.0,27216.0,676.0,22,03,2021,23.968955243400536,26.014049037404444,2.0450937940039076
"Congressional District 4 (116th Congress), Louisiana",44353.0,732845.0,37.4,26743.0,154677.0,456019.0,292974.0,83991.0,230022.0,69221.0,27281.0,629.0,22,04,2021,30.09320847571102,28.668414262016423,-1.4247942136945966
"Congressional District 5 (116th Congress), Louisiana",43779.0,741889.0,37.7,24660.0,164190.0,468119.0,296723.0,82751.0,238787.0,88234.0,23896.0,546.0,22,05,2021,36.95092278892905,27.888299862161006,-9.062622926768043
"Congressional District 6 (116th Congress), Louisiana",69156.0,810282.0,36.2,36135.0,99039.0,525662.0,332342.0,75697.0,257051.0,49116.0,43644.0,870.0,22,06,2021,19.10749228752271,22.77683831715522,3.6693460296325107
"Congressional District 1 (116th Congress), Maine",73004.0,699795.0,44.1,40963.0,60934.0,443073.0,301751.0,39780.0,219616.0,30134.0,57387.0,957.0,23,01,2021,13.721222497450094,13.183054902883503,-0.5381675945665911
"Congressional District 2 (116th Congress), Maine",54363.0,657251.0,45.3,31069.0,85058.0,410899.0,279085.0,50149.0,205150.0,42000.0,31652.0,682.0,23,02,2021,20.472824762368997,17.9690775211853,-2.503747241183696
"Congressional District 1 (116th Congress), Maryland",83880.0,741327.0,42.5,41830.0,63935.0,462971.0,307513.0,52814.0,231534.0,40741.0,53058.0,918.0,24,01,2021,17.596119792341515,17.174558473950693,-0.4215613183908218
"Congressional District 2 (116th Congress), Maryland",77448.0,782892.0,36.9,38172.0,84591.0,517240.0,327677.0,60876.0,251080.0,47740.0,58994.0,1200.0,24,02,2021,19.013860124263182,18.57805094651135,-0.4358091777518318
"Congressional District 3 (116th Congress), Maryland",97847.0,762898.0,37.7,50894.0,57290.0,496687.0,322272.0,53964.0,241139.0,34020.0,87382.0,1447.0,24,03,2021,14.108045567079568,16.744861483467382,2.636815916387814
"Congressional District 4 (116th Congress), Maryland",91696.0,790373.0,38.3,43489.0,66938.0,511977.0,325164.0,53841.0,250979.0,35812.0,63020.0,1445.0,24,04,2021,14.268922897931699,16.55810606340185,2.2891831654701527
"Congressional District 5 (116th Congress), Maryland",109642.0,786660.0,38.7,45830.0,52828.0,523038.0,325158.0,59024.0,258382.0,42072.0,68636.0,1533.0,24,05,2021,16.28286800164098,18.152405907282,1.8695379056410175
"Congressional District 6 (116th Congress), Maryland",90692.0,784464.0,39.4,45129.0,71074.0,508322.0,317676.0,58000.0,256583.0,48175.0,76989.0,1329.0,24,06,2021,18.775600877688703,18.257595789420666,-0.5180050882680369
"Congressional District 7 (116th Congress), Maryland",68441.0,718069.0,38.7,41000.0,104818.0,466487.0,308027.0,64083.0,224936.0,54220.0,68498.0,1041.0,24,07,2021,24.10463420706334,20.804345073646143,-3.3002891334171984
"Congressional District 8 (116th Congress), Maryland",116245.0,781862.0,40.2,60527.0,48600.0,494953.0,323923.0,50432.0,244478.0,31484.0,102014.0,1704.0,24,08,2021,12.878050376721013,15.569132170299731,2.691081793578718
"Congressional District 1 (116th Congress), Massachusetts",64133.0,730273.0,41.5,35772.0,94927.0,465749.0,313978.0,60473.0,227133.0,51095.0,49921.0,833.0,25,01,2021,22.49563031351675,19.260266642885806,-3.2353636706309423
"Congressional District 2 (116th Congress), Massachusetts",79154.0,775094.0,39.3,40704.0,76515.0,518760.0,331267.0,58358.0,255681.0,44183.0,68505.0,995.0,25,02,2021,17.280517519878284,17.616605336480845,0.3360878166025607
"Congressional District 3 (116th Congress), Massachusetts",86547.0,791898.0,39.1,43322.0,76525.0,521265.0,321166.0,57606.0,261847.0,46784.0,69587.0,1132.0,25,03,2021,17.86692228667886,17.936518809587565,0.06959652290870366
"Congressional District 4 (116th Congress), Massachusetts",110624.0,771803.0,41.0,59554.0,48670.0,498986.0,326397.0,52934.0,243065.0,34850.0,89790.0,1301.0,25,04,2021,14.337728591117603,16.21767356930364,1.8799449781860353
"Congressional District 5 (116th Congress), Massachusetts",110721.0,791364.0,38.8,60375.0,58347.0,527472.0,337407.0,49892.0,262437.0,36123.0,115487.0,1737.0,25,05,2021,13.76444632426068,14.786889424345079,1.0224431000843985
"Congressional District 6 (116th Congress), Massachusetts",101111.0,774573.0,42.8,52096.0,55700.0,496229.0,331480.0,48350.0,244944.0,32958.0,81102.0,1367.0,25,06,2021,13.455320399764844,14.586098708821044,1.1307783090562005
"Congressional District 7 (116th Congress), Massachusetts",77961.0,799546.0,32.2,44436.0,132828.0,592006.0,351668.0,59778.0,292555.0,50127.0,78927.0,1637.0,25,07,2021,17.134214079403872,16.998418963340423,-0.13579511606344852
"Congressional District 8 (116th Congress), Massachusetts",103338.0,786564.0,39.4,55206.0,57114.0,525283.0,338844.0,47994.0,258503.0,35571.0,85418.0,1599.0,25,08,2021,13.760381891119252,14.164040089244608,0.4036581981253562
"Congressional District 9 (116th Congress), Massachusetts",80080.0,770737.0,46.1,45273.0,68154.0,472125.0,332579.0,50550.0,235136.0,37841.0,62266.0,890.0,25,09,2021,16.093239657049537,15.199396233676811,-0.8938434233727257
"Congressional District 1 (116th Congress), Michigan",55820.0,704864.0,46.7,31550.0,85101.0,425284.0,290385.0,51605.0,220478.0,49349.0,38086.0,612.0,26,01,2021,22.382732063970103,17.771234740086438,-4.611497323883665
"Congressional District 2 (116th Congress), Michigan",65057.0,753783.0,37.4,31485.0,77692.0,475795.0,302869.0,52948.0,238765.0,38941.0,35932.0,807.0,26,02,2021,16.309341821456243,17.48214574618069,1.1728039247244482
"Congressional District 3 (116th Congress), Michigan",67902.0,750350.0,37.2,35077.0,82836.0,481161.0,298274.0,54374.0,244418.0,39607.0,44876.0,799.0,26,03,2021,16.204616681259154,18.229547328965985,2.0249306477068316
"Congressional District 4 (116th Congress), Michigan",56729.0,697813.0,41.8,30588.0,92676.0,438580.0,285794.0,59483.0,224035.0,54609.0,29937.0,626.0,26,04,2021,24.37520923070056,20.813243105173658,-3.561966125526901
"Congressional District 5 (116th Congress), Michigan",51356.0,672455.0,41.4,29480.0,116597.0,417203.0,281590.0,63200.0,205127.0,52999.0,26137.0,617.0,26,05,2021,25.837164293340223,22.443978834475654,-3.3931854588645685
